Temp/Freq,100,200,300,500,600,800,1000,1500,2000,3000,5000,7000,9000,10000,15000,20000,30000,40000,50000,60000,70000,90000,100000,200000,300000,400000,500000,600000,700000,800000,900000,1000000,2000000
517,-6496.646,7955.288,6202.546,4397.931,3885.455,3192.946,2738.484,2073.937,1708.269,1303.085,927.006,738.747,621.549,577.928,432.701,350.578,258.532,207.328,174.344,151.186,None,109.534,None,57.398,41.57,33.297,28.18,24.687,22.129,None,18.129,16.908,10.618,
518,-6891.861,8273.675,6438.785,4629.006,4067.56,3329.897,2856.964,2160.433,1776.775,1353.16,None,765.68,643.828,None,448.334,363.268,267.971,214.963,180.785,156.767,138.828,113.621,104.46,59.509,43.035,34.415,29.082,25.446,22.78,20.74,18.625,17.352,10.735,
519,6745.727,8731.652,6824.048,4777.993,4253.911,None,2984.746,2251.518,1849.61,1406.031,996.7,793.347,667.215,620.34,None,376.69,277.971,223.041,187.618,162.748,144.114,117.975,108.465,61.734,44.588,35.606,30.048,26.258,None,None,None,None,10.962,
520,28729.125,9523.028,7112.62,5042.04,4447.957,3639.831,3120.339,2352.059,1928.533,1462.664,1035.018,823.291,692.279,643.559,482.247,None,288.572,None,194.85,168.966,149.705,122.567,112.694,64.113,46.226,36.862,31.068,27.115,24.217,21.355,19.683,18.303,11.205,
521,7554.477,9544.148,7393.773,5287.09,4651.08,3815.201,3263.642,None,2009.456,1521.211,1074.448,853.95,717.796,667.273,None,405.282,299.26,240.19,202.14,175.396,155.342,127.208,116.964,66.522,47.912,38.162,32.12,27.994,None,None,20.255,18.823,11.46,
522,-18862.034,10554.295,7814.399,5494.836,4869.599,3988.267,3410.436,2561.428,2094.709,1582.009,1114.958,885.395,743.937,691.409,518.038,419.932,310.189,248.998,209.61,181.8,161.101,131.943,121.321,68.979,49.644,39.487,33.194,28.901,25.755,22.667,20.854,19.36,11.73,
523,-29798.912,10485.462,8181.392,5722.846,5094.251,4173.218,3563.458,2673.382,2182.701,1645.217,1157.158,918.045,770.953,716.526,536.636,435.114,321.392,258.078,217.24,188.479,167.011,136.821,125.822,71.557,51.447,40.879,34.321,29.852,26.578,None,None,19.909,11.996,
524,3764.104,11568.54,8499.647,5997.563,5342.315,4366.914,3724.106,2790.272,2275.4,1711.835,1201.275,952.12,799.198,742.62,556.253,450.773,333.053,267.469,225.18,195.389,173.152,141.881,130.485,74.189,53.31,42.316,35.493,30.834,27.423,None,22.104,20.487,12.284,
525,-8588.557,11653.723,8913.065,6326.426,5574.227,4558.85,3893.606,2912.687,2373.746,1782.302,1247.983,988.011,828.958,770.235,576.402,467.382,345.341,277.397,233.559,202.731,179.635,147.212,135.396,76.997,55.263,43.824,36.717,None,None,None,None,21.087,12.58,
526,9669.32,12406.702,9354.649,6641.699,5851.965,4775.248,4072.447,3045.001,2477.574,1856.2,1296.812,1025.647,859.973,798.874,597.678,None,358.011,None,242.145,210.176,186.28,152.683,140.44,79.879,57.302,45.388,37.995,32.943,None,25.597,23.463,21.715,12.889,
527,-23406.42,13065.791,9842.539,6949.479,6102.837,4992.308,4264.767,3183.122,2586.615,1934.937,1348.547,1065.31,892.793,829.141,619.952,502.564,371.326,298.318,251.24,218.027,193.298,158.46,145.767,82.916,59.459,47.062,None,None,None,26.415,24.197,22.375,13.211,
528,15113.04,13781.027,10371.357,7271.618,6420.412,5234.101,4463.92,3330.852,2702.931,2018.001,1403.579,1107.315,927.289,861.087,643.48,521.502,385.35,309.569,260.74,226.332,200.627,164.489,151.316,86.097,61.701,None,None,34.091,30.238,27.294,None,23.074,None,
529,35170.659,14535.804,10930.932,7567.296,6696.826,5487.033,4680.26,3487.915,2828.214,2107.445,1461.659,1151.858,963.77,894.707,668.038,541.352,399.963,321.367,270.648,234.981,208.286,170.783,None,None,None,None,None,None,31.266,28.201,25.783,23.808,13.918,
530,-24658.146,15289.598,11439.887,8018.855,7045.092,5753.954,4901.468,3650.726,2956.891,2199.403,1522.041,1197.523,1001.407,929.334,693.621,561.705,414.969,333.409,280.786,None,216.078,177.193,163.016,89.413,66.447,50.621,42.265,None,32.358,29.16,26.634,24.585,14.307,
531,21937.589,16397.119,12050.217,8392.362,7368.557,6010.7,5129.398,3820.684,3090.511,2294.726,1584.058,1244.581,1039.942,964.814,719.436,582.476,430.209,345.597,291.065,252.61,224,183.693,169.005,96.211,68.888,54.363,None,37.821,33.459,30.128,27.51,25.367,14.692,
532,-8589.931,16937.481,12619.351,8827.789,7738.553,6303.354,5372.826,3998.614,3231.745,2396.444,1649.158,1294.692,1080.901,1002.536,746.767,604.468,446.274,358.535,301.929,262.108,232.371,190.58,175.355,99.866,71.492,56.384,None,39.137,34.599,31.133,28.404,26.178,15.091,
533,34946.389,18042.62,13231.136,9161.82,8088.909,6591.284,5629.444,4185.072,3382.458,2503.729,1719.346,1347.566,1123.908,1042.101,775.606,627.531,463.168,372.027,313.321,271.908,241.143,197.777,181.985,103.692,74.203,None,None,40.531,35.808,32.198,29.356,27.038,15.514,
534,15547.018,18712.551,13876.952,9724.995,8536.345,6928.161,5911.608,4390.288,3546.28,2620.974,1796.02,1405.362,1170.749,1085.551,806.88,652.737,481.621,386.846,325.766,282.804,250.737,205.649,None,None,None,None,None,42.003,None,33.329,30.368,27.952,15.971,
535,-2342.222,20546.199,14773.481,10203.021,8933.546,7281.61,6210.247,4610.61,3721.497,2745.74,1877.293,1466.179,1220.481,1131.014,839.983,678.947,500.727,402.063,338.556,293.842,260.532,None,None,107.833,77.174,60.811,50.613,43.606,38.476,None,31.464,28.945,None,
536,13161.552,21424.741,15669.007,10783.957,9392.203,7644.558,6515.945,4830.517,3898.356,2872.656,1959.258,1528.064,1270.628,1176.896,872.928,705.218,519.761,417.237,351.277,None,270.265,221.646,196.622,112.078,None,63.165,52.547,None,39.893,35.797,32.578,29.952,16.96,
537,-47930.379,22814.519,16270.295,11236.139,9877.063,8013.49,6826.861,5061.287,4080.361,3003.161,2043.714,1591.476,1321.942,1223.968,906.845,None,539.218,432.74,None,316.145,280.218,229.784,211.428,120.553,86.23,65.499,54.446,46.87,41.307,37.048,33.689,30.957,17.457,
538,-20675.253,23406.135,17281.49,11821.767,10361.101,8418.528,7153.253,5301.86,4272.28,3140.755,2132.865,1658.449,1376.142,1273.617,942.241,760.231,559.662,449.032,377.915,327.905,290.674,238.338,219.296,125.029,None,None,56.431,48.534,42.751,38.323,34.836,31.992,17.971,
539,-43715.593,24938.648,18502.812,12503.987,10883.879,8827.884,7503.086,5554.744,4473.878,3285.736,2226.838,1728.851,1433.157,1325.73,979.63,789.824,581.063,466.047,392.182,340.212,301.605,247.288,None,None,None,None,58.483,50.282,None,39.661,36.033,33.074,18.508,
540,51852.602,27012.557,19572.269,13198.792,11454.132,9274.973,7874.29,5829.172,4693.423,3443.183,2328.51,1805.142,1494.723,1382.279,1020.075,821.777,604.132,484.4,407.543,353.617,None,None,None,129.728,None,73.036,60.661,None,45.873,41.084,37.311,34.232,19.089,
541,52926.59,28319.312,20527.212,13872.155,12081.344,9751.47,8292.062,6129.746,4934.499,3617.549,2441.579,1889.35,1562.902,1444.718,1064.314,856.787,629.357,None,None,None,None,None,236.372,None,96.433,75.887,63.007,54.138,47.62,42.627,38.694,35.486,19.713,
542,41276.74,29550.624,21868.435,14459.958,12722.805,10292.948,8719.31,6444.332,5184.384,3795.505,2556.604,1975.454,1631.818,1507.761,1109.163,891.972,654.534,524.337,None,368.053,326.103,267.307,245.934,140.246,100.339,78.949,65.527,56.276,49.474,44.267,40.166,36.815,20.374,
543,94382.725,33137.834,22980.579,15491.189,13439.761,10813.046,9153.879,6758.26,5430.976,3975.264,2672.694,2061.896,1701.131,1571.046,1153.732,927.003,679.596,544.115,457.332,382.2,338.697,277.56,255.329,145.579,104.167,81.944,67.991,58.368,51.294,45.878,41.599,38.113,21.021,
544,-29399.614,35073.102,24033.91,16137.512,14067.062,11336.788,9604.296,7081.464,5692.496,4161.43,2792.902,2151.927,1773.617,1636.925,1200.327,963.583,705.72,564.723,474.519,411.316,364.284,287.759,264.702,150.883,107.967,84.91,70.445,60.462,53.113,47.484,None,39.42,None,
545,-35861.266,36087.155,25978.573,17011.368,14841.393,11954.854,10093.888,7435.463,5971.821,4363.636,2924.87,2250.522,1852.622,1709.355,1251.745,1003.769,734.371,587.387,None,None,None,None,274.445,156.388,111.902,None,73.007,62.65,None,49.177,44.565,40.801,22.367,
546,-34318.49,38808.258,27351.438,17954.426,15706.933,12575.033,10648.533,7831.577,6289.586,4591.047,3072.619,2360.767,1941.374,1790.517,None,None,None,None,None,427.62,378.658,310.102,285.22,162.497,116.315,91.483,75.885,65.104,57.156,None,46.273,42.349,23.148,
547,-86446.513,41424.349,29070.367,19357.85,16604.145,13322.518,11232.717,8253.498,6621.382,4831.221,None,None,None,None,None,1048.471,766.222,612.5,514.332,445.637,394.573,323.075,297.132,169.239,121.131,95.28,79.027,67.787,59.492,53.162,48.14,44.042,23.998,
548,-41636.905,43391.128,31273.81,20405.141,17590.248,14066.155,11836.54,8682.163,6964.182,5076.572,3386.873,2476.978,2034.652,1875.51,1368.154,1095.101,799.371,638.533,535.941,464.171,410.892,336.314,309.263,176.056,125.997,99.1,82.188,70.474,61.844,None,49.997,45.726,24.847,
549,41973.07,47765.352,32726.615,21522.787,18549.715,14765.362,12449.578,None,7303.287,5322.427,3546.367,2713.92,2224.131,None,None,1141.593,832.147,664.163,557.212,482.448,426.899,349.25,321.083,182.69,130.744,102.834,85.261,73.088,64.14,57.27,51.826,47.378,25.687,
550,-66576.137,50728.76,35251.507,22831.304,19578.342,15565.175,13095.755,9578.394,7669.101,5584.595,3717.538,2841.659,None,None,None,1188.862,865.509,690.32,578.85,501.056,443.196,362.466,333.207,189.456,135.571,106.617,88.384,75.769,66.465,59.329,53.674,49.066,26.537,
551,-139726.393,53054.076,37189.831,24050.508,20745.426,16481.566,13829.054,None,None,None,None,None,None,2141.53,1554.155,None,901.323,718.381,None,520.936,460.842,376.791,346.353,196.817,140.834,110.772,91.823,78.723,69.055,61.626,55.734,50.947,27.491,
552,-109087.139,56783.224,39632.345,25379.424,None,None,None,None,8080.491,5879.178,3909.452,2985.136,2441.491,2246.436,1627.217,1296.493,941.47,749.833,628.176,543.336,480.481,392.68,360.89,204.94,146.618,115.315,95.602,81.949,71.874,64.125,58.01,53.007,28.541,
553,-151599.95,61765.193,42434.354,27004.468,None,17437.235,14618.695,10658.034,8520.098,6192.623,4114.014,3137.856,2563.681,2357.432,1704.332,1356.404,983.445,782.562,655.192,566.422,500.708,409.001,375.822,213.237,152.516,119.952,99.448,85.235,74.743,66.686,60.299,55.089,29.6,
554,39467.425,64128.818,45007.973,None,None,18446.529,15454.717,11231.207,8971.771,6516.593,4324.292,3295.277,2689.659,2472.268,None,1418.106,1026.54,None,682.826,590.183,521.479,425.751,391.126,221.721,158.56,124.692,103.355,88.575,77.645,69.268,62.623,57.194,30.678,
555,208446.155,68933.748,48095.872,None,24724.416,19517.083,16325.735,11833.55,9442.202,6851.61,4543.03,3458.201,2820.176,2591.155,None,1481.906,1071.133,850.742,None,614.6,542.92,443.028,406.924,230.432,164.732,129.536,107.373,92.006,80.653,71.94,65.026,59.381,31.787,
556,-142187.585,73581.336,50923.551,None,26258.332,20628.539,17248.03,12474.041,9938.222,7207.359,4773.761,3630.492,2958.06,2716.736,1953.602,1549.111,1117.97,887.149,741.323,639.973,None,460.96,423.301,None,171.113,134.544,111.51,95.531,83.757,74.689,67.503,61.621,32.938,
557,-63631.617,78502.248,54438.873,None,27738.008,21813.634,18190.937,13124.592,10451.17,7568.164,5007.853,3805.847,3098.275,2844.574,2042.485,1617.525,1165.439,923.841,771.546,665.907,587.75,479.086,439.849,248.555,177.561,139.596,115.698,99.102,86.885,77.468,69.998,63.898,34.1,
558,None,None,None,None,29440.333,23031.961,19182.329,13821.074,10991.41,7953.465,5258.441,3993.189,3248.548,2981.515,2137.596,1690.737,1216.348,963.247,803.967,693.556,611.964,498.549,457.641,258.303,184.467,145.018,120.184,102.954,90.255,80.475,None,66.372,35.37,
559,None,84187.77,57780.553,36249.705,31220.611,24409.549,20294.247,14591.258,11589.76,8375.526,5532.27,4198.122,3413.406,3131.85,2241.839,1771.078,1272.181,1006.562,839.507,723.668,638.443,519.837,477.094,268.946,191.982,None,125.03,107.097,None,83.701,None,None,None,
560,-75335.455,89142.79,62050.164,38797.055,33134.635,25930.24,21500.972,15415.152,12228.347,8823.897,5823.23,4415.731,3587.377,3290.298,2351.501,1855.597,1330.691,1051.722,876.494,755.158,665.879,541.806,497.114,279.833,None,156.889,129.991,None,97.578,None,None,69.007,36.732,
561,145975.191,97943.686,65818.813,41580.574,35167.219,27472.769,22736.168,16266.088,12883.711,9287.224,6123.116,4639.61,3766.632,3453.779,2464.557,1942.61,1390.716,1097.94,914.337,None,693.856,564.182,517.481,None,207.401,162.936,134.978,115.591,101.306,None,78.572,71.702,38.113,
562,-233824.157,101092.692,69611.357,43993.598,37217.439,29006.447,24006.027,17136.545,13552.45,9754.649,6423.075,4864.139,3946.562,3617.381,2577.584,2029.509,1450.559,1144.014,951.894,819.192,721.629,586.323,537.631,301.747,215.013,168.873,139.875,119.767,None,None,81.545,74.411,39.504,
563,-284195.654,108500.995,74191.305,46152.75,39544.294,30662.461,25336.951,18034.656,14246.921,10239.756,6735.986,5098.628,4134.057,3788.071,2696.726,2120.531,1513.404,1192.329,991.452,852.828,750.858,609.692,558.933,313.232,223.051,175.142,145.058,124.204,108.821,93.543,None,77.068,40.881,
564,348185.401,115162.503,79088.845,48843.417,41679.908,32362.323,26729.495,18988.912,14978.318,10752.615,7065.604,5344.588,4331.735,3968.237,2820.675,None,1579.139,None,1032.651,887.705,781.257,633.914,580.984,325.081,231.355,181.6,150.375,None,None,None,87.582,79.892,42.335,
565,-150852.615,124572.614,83759.95,51826.095,44307.948,34227.925,28173.951,19975.396,None,11281.674,7404.691,5596.367,4533.511,None,2948.083,2313.663,1646.189,1294.234,1074.49,923.064,811.97,658.351,603.192,336.94,239.62,187.988,155.614,133.203,112.781,100.52,90.761,82.789,43.82,
566,-358728.688,128902.305,89101.386,54565.224,46608.525,36032.07,29663.836,20976.872,16504.276,11809.831,7743.273,5849.292,4735.561,4335.839,3075.271,2411.296,1713.22,1345.676,1116.338,958.443,842.744,682.886,625.501,348.848,247.884,194.422,160.91,137.735,120.639,107.483,97.02,88.497,None,
567,170840.213,138878.72,93267.704,58302.312,49091.949,37994.528,31226.111,None,17332.433,12384.458,8110.318,6123.856,None,4537.205,3215.266,2518.831,1787.289,1402.467,1162.668,997.726,876.906,710.098,650.283,362.062,257.111,201.583,166.815,142.781,125.055,111.43,100.58,None,None,
568,385390.091,144533.618,99468.04,61199.605,52070.13,40139.081,33024.263,23254.758,18243.516,13017.435,None,6426.263,5199.043,4759.14,None,2637.408,1868.844,None,1213.605,1040.887,914.427,739.97,677.419,376.578,267.181,None,None,None,None,None,None,None,48.458,
569,-459464.779,156603.108,105673.001,64790.973,55126.754,42532.151,34890.756,None,19218.118,13689.869,8941.077,6744.57,5453.978,4991.26,None,2760.743,1953.401,1529.642,1266.118,1085.282,952.897,770.427,705.09,391.187,277.337,217.252,173.259,148.265,129.87,115.718,104.45,95.245,50.274,
570,216352.364,164422.501,111835.917,69272.831,58309.728,44868.581,36771.709,25818.054,20195.378,14363.305,9370.203,7063.251,5709.419,5223.833,3691.565,2884.58,2038.394,1594.59,1318.91,1129.915,991.527,801.068,732.891,405.929,287.517,225.114,186.147,159.231,139.41,None,None,98.702,52.053,
571,-274108.43,175507.365,118117.239,72511.739,61617.641,47413.789,38806.88,27186.193,None,15088.607,9828.191,7403.982,5983.221,5473.343,None,3018.034,2130.128,None,1376.076,1178.356,1033.625,834.503,None,421.987,298.643,233.733,None,None,None,None,112.056,102.174,53.845,
572,-404147.146,185350.212,125920.869,77405.346,65371.988,50131.227,41044.831,28692.467,None,15873.826,10326.238,7775.192,6280.652,5745.008,None,3163.128,2229.787,None,1438.104,1230.586,1078.94,870.424,None,None,None,None,None,165.265,144.698,128.85,116.311,106.059,55.855,
573,325565.353,197355.098,133844.832,81960.868,69378.773,53179.843,43438.229,None,23606.096,16701.507,10844.414,8157.784,None,6022.44,4245.353,3310.331,2330.452,1817.915,1500.199,1282.812,1124.073,906.008,828.121,439.25,310.559,242.912,200.746,171.643,150.256,133.806,120.714,110.068,57.932,
574,517371.943,206824.59,140989.852,87122.111,73246.919,56062.013,45740.342,31844.173,24790.5,17510.093,11352.898,8534.004,6886.303,6296.223,4435.228,3456.103,2430.49,1894.339,1562.192,1335.043,1169.387,941.847,860.653,473.11,333.867,260.821,215.391,184.077,155.611,138.549,124.996,113.923,59.945,
575,-488793.575,220080.651,149750.075,91197.696,77348.327,59051.431,48222.25,33529.172,26056.019,18380.07,11899.866,8939.948,7211.337,6592.515,4641.137,3614.432,2539.32,1977.589,1629.836,1392.194,1218.885,981.052,896.233,491.748,346.692,270.715,223.477,None,None,143.418,129.38,117.92,62.007,
576,337602.337,236268.571,157960.659,96421.982,81662.926,62414.156,50945.456,35346.125,27450.626,19331.7,12495.693,9382.313,7565.871,6916.22,4865.992,3787.597,2658.32,2068.572,1703.749,1454.511,1272.943,1023.832,935.054,512.025,360.651,281.441,232.244,None,167.085,148.758,134.197,122.323,64.281,
577,503216.095,248895.878,168815.131,103173.117,86791.944,66386.799,54012.475,37403.502,29008.437,20389.206,13155.098,9869.059,7954.894,7270.789,5111.566,3976.492,2788.08,2167.8,1784.257,1522.533,1331.786,1070.461,977.409,534.18,375.849,None,None,None,173.57,154.501,139.368,127.03,66.725,
578,573351.185,264590.189,179225.395,110150.959,92432.641,70396.261,57364.763,39642.988,30701.877,21536.737,13868.052,10395.929,8375.242,7653.102,5376.848,4180.718,2928.56,2275.257,1871.455,1595.913,1395.381,1120.599,1022.829,557.83,None,None,241.787,206.507,180.635,160.777,145.004,132.179,69.397,
579,452636.221,286233.99,191071.737,117084.414,98278.16,75007.95,60944.397,42033.888,32489.526,22744.26,14613.329,10941.911,8810.172,8049.469,5651.477,4391.901,3073.256,2385.6,1960.966,1671.447,1460.576,1172.067,1069.463,582.169,408.695,305.501,251.899,215.074,188.101,167.388,150.953,137.572,72.195,
580,652050.429,303838.934,204177.487,125077.959,104912.192,79954.742,64898.44,44638.73,34440.021,24043.474,15410.29,11526.621,None,8471.09,5942.254,4615.026,3226.423,2502.603,2055.809,1751.201,1529.742,1226.669,1118.966,607.875,426.298,331.721,None,223.851,195.719,174.135,157.015,143.044,75.016,
581,644856.892,324129.187,218783.32,132983.096,112048.887,85179.129,69142.226,47458.979,36555.394,25462.724,16278.657,12161.823,9779.449,8930.747,6260.188,None,3394.523,2631.176,2160.186,1839.289,None,1286.873,None,None,None,None,None,233.114,203.752,181.239,163.391,148.872,77.988,
582,560807.187,346549.907,234844.936,142588.171,120199.479,91389.321,74000.566,50660.966,38954.447,27056.63,17247.824,12867.741,10338.753,9439.48,6610.548,5128.033,3578.486,2771.52,2273.849,1934.874,1688.663,1352.098,None,None,445.737,346.602,285.363,243.363,212.648,189.105,170.452,155.25,81.232,
583,-949487.79,375448.035,251995.917,153949.811,128665.842,97458.2,78961.448,53962.727,41405.454,28696.128,18244.428,13593.447,10913.529,9960.721,6968.762,5402.783,3766.851,2915.214,2390.203,2032.999,1773.408,1418.874,1293.122,666.961,466.655,None,298.277,254.249,None,197.411,177.882,161.987,None,
584,685133.683,401885.528,269034.168,164325.95,137415.487,104054.133,84229.85,57478.805,44041.285,30462.412,None,14375.409,11532.135,10522.139,None,5698.718,3969.633,None,2515.531,2138.422,1864.487,1490.626,1358.036,731.719,510.765,378.848,311.52,265.394,None,205.933,185.506,168.924,None,
585,642565.914,432038.664,286254.731,174946.65,146441.96,110871.167,89603.263,None,46723.949,32254.711,20413.209,15169.77,12161.831,None,7748.557,6000.649,4176.603,3228.009,2643.673,2246.299,1957.864,1564.279,1424.798,766.17,534.213,414.071,325.574,277.266,241.996,215.004,193.634,176.297,91.989,
586,-1062078.504,461345.755,305243.799,185599.279,156063.044,118139.931,95454.564,64964.823,49680.864,34239.075,21622.582,16053.123,12860.532,11729.156,8185.399,6336.521,4407.767,3404.874,2787.461,None,2063.04,1647.349,None,None,None,None,None,289.525,252.634,224.423,202.098,183.968,95.926,
587,756691.755,487922.803,328616.393,199750.744,167040.381,126211.66,102049.75,69361.321,52972.707,36439.652,22959.189,17023.278,None,12425.402,8663.577,6702.931,4659.091,3596.683,2942.846,2498.362,None,None,None,None,560.753,434.321,356.547,303.429,264.691,235.066,211.642,192.619,100.336,
588,-995347.123,525133.164,350444.624,212440.56,178257.135,134790.149,108854.545,73890.059,56369.146,38708.886,24337.325,18021.343,14415.608,13139.828,9153.63,7077.97,4916.15,3793.099,3101.833,2632.239,2291.443,1736.249,1580.588,846.579,588.908,455.715,373.861,317.987,277.268,246.147,221.568,201.602,104.885,
589,1135506.805,559006.226,373359.27,226088.678,189620.878,143552.776,115831.068,78523.61,59857.702,41042.041,25754.277,19049.512,15226.752,13875.571,9658.188,7464.262,5180.883,3995.216,3265.838,2770.157,2410.836,None,None,None,617.445,477.394,391.383,332.727,289.997,257.358,231.594,210.667,109.468,
590,1020372.115,593800.379,398789.611,240997.897,202200.413,152949.666,123299.982,83508.135,63595.385,43543.252,27270.51,20150.1,16094.037,14662.185,10197.124,7877.554,5464.358,4211.793,None,None,None,None,1747.868,932.575,647.163,499.971,409.649,348.072,303.251,269.047,242.036,220.126,114.35,
591,-1439406.452,630331.104,425188.544,257894.297,215251.307,162694.867,131190.896,88773.47,67545.637,46178.867,28867,21303.8,17003.747,15485.946,10760.551,8308.666,5759.596,4437.226,None,2918.149,2538.654,2021.763,1838.979,979.405,678.909,524.04,429.088,364.404,317.349,281.456,253.127,230.151,119.389,
592,-1486635.632,671699.934,452597.03,273633.05,228707.119,172708.123,139242.776,94155.271,71593.474,48880.017,30501.241,22485.197,17934.079,16328.578,11336.493,8748.732,6060.767,4666.992,None,3071.618,2671.256,2126.062,1933.264,1027.724,711.55,548.774,449.034,381.142,331.783,294.151,None,240.383,124.527,
593,-1521139.494,710961.112,478295.621,288635.749,242091.569,182908.039,147311.6,99559.688,75629.386,51580.785,32135.616,23665.477,18863.182,17168.198,11910.24,9187.279,6360.912,4895.753,3995.13,3228.033,2806.213,2232.133,2029.108,1076.767,744.687,573.818,469.205,398.032,346.319,None,275.848,250.637,None,
594,-1548372.607,758820.567,504358.551,305372.668,255694.656,193361.624,155578.023,105065.065,79779.081,54359.562,33824.968,24887.459,19827.179,18044.628,12510.663,9647.409,6677.026,5137.772,4191.692,3549.711,3084.353,None,None,None,None,598.815,489.329,414.912,360.872,319.698,None,260.942,134.798,
595,-1336718.818,799409.364,535249.401,324641.315,271190.311,204893.285,164899.281,111298.134,84463.319,57497.06,35716.755,26255.592,20904.461,19019.53,13176.178,10156.557,7026.286,5404.81,4408.713,None,None,None,2227.604,1178.525,813.419,625.928,511.24,433.287,376.728,None,299.727,272.228,None,
596,-1764873.76,847004.256,567892.269,344083.744,287252.6,216924.957,174583.87,117736.771,89292.864,60731.995,37669.26,27667.003,22011.943,20022.983,13861.703,10680.713,7386.056,None,None,None,3242.244,2575.688,2340.098,1236.184,852.309,655.32,534.912,453.143,393.805,None,313.092,284.294,146.431,
597,-1541360.16,897548.365,599684.904,362782.903,303703.189,229015.688,184479.865,124343.792,94250.148,64031.415,39663.868,29102.969,23141.067,21043.683,14557.168,11212.504,7749.811,5957.564,4631.157,3919.568,3404.122,2703.018,2455.232,1295.201,None,685.389,559.133,473.432,None,363.96,326.722,296.569,None,
598,1730024.026,944059.485,631901.467,382467.827,320244.533,241508.548,194460.157,131021.366,99289.457,67396.031,41700.388,30575.882,24300.169,22095.163,15276.019,11762.839,8128.081,6247.072,5091.693,None,None,None,2571.807,1354.882,932.342,715.773,583.547,493.843,428.819,379.36,340.444,308.934,158.585,
599,1681681.139,1000195.144,670098.944,405575.399,338388.213,255428.304,205515.157,138431.353,104844.299,71118.119,43952.845,32199.298,25577.031,None,16066.159,12366.792,None,None,None,None,3739.839,2967.604,2694.777,1418.028,975.033,748.075,609.606,515.693,447.653,395.897,355.196,322.277,165.166,
600,2057924.726,1060293.559,707459.035,426645.928,357931.442,269916.498,217059.428,146126.827,110639.936,74977.021,46271.308,33867.077,26883.597,24430.826,16869.027,None,None,6564.069,5349.147,4524.766,3927.778,3115.897,2829.041,1486.963,1021.555,783.269,637.907,539.338,467.964,413.707,371.043,336.538,172.161,
601,2402211.846,1110211.574,745818.891,449878.394,376526.463,283928.533,228297.399,153656.056,116269.332,78743.088,48545.064,35505.514,28171.356,25596.763,17664.415,13588.323,8962.936,6885.463,5609.963,4744.441,4117.389,3265.18,2963.95,1556.159,1068.188,818.449,666.155,562.922,488.2,431.404,None,350.696,179.066,
602,2131110.629,1165826.683,784365.723,473044.24,395851.581,298663.9,239984.671,161476.207,122148.156,82676.415,None,37215.509,29513.809,26811.132,None,14222.575,9815.329,None,None,4962.338,4306.146,3414.162,3098.918,1625.488,1114.988,853.801,694.571,586.696,508.629,449.336,402.748,365.09,186.113,
603,-2296744.08,1224325.486,821132.039,496042.534,415679.469,313384.855,252028.11,169530.635,None,86728.534,53371.385,38986.044,30905.431,28071.608,None,14881.433,10269.574,None,None,5191.511,4504.362,3570.56,3240.385,1698.295,1164.09,890.876,724.426,611.642,530.073,468.123,419.466,380.142,193.452,
604,-2780124.832,1285935.499,867557.888,523722.532,437202.831,329699.407,264983.155,178230.132,134750.272,91102.29,56003.574,40879.641,32391.029,29415.444,None,None,None,None,6424,None,4712.607,3735.333,None,1775.336,1216.171,930.261,756.128,638.182,552.911,488.157,437.315,396.23,201.302,
605,2330541.586,1353558.68,908154.526,549125.857,458734.067,345708.762,277868.142,186889.361,141230.66,95435.635,None,42759.799,33865.488,30748.62,21178.488,None,10750.014,8254.638,6723.105,None,4931.101,3907.728,None,1855.85,1270.499,971.27,789.023,665.656,576.47,508.786,455.619,412.689,209.289,
606,-3002363.611,1418225.494,954041.058,574685.413,480937.637,362433.58,291276.806,195807.082,147962.064,99925.189,61331.566,44715.765,35402.131,32140.324,22127.805,17005.087,11730.9,None,7022.633,None,5150.441,4081.26,None,1936.98,1325.347,1012.707,822.344,693.534,600.469,529.791,474.336,429.552,217.491,
607,3410081.268,1491063.775,998548.635,601707.931,504050.553,379739.993,305356.626,205182.913,155074.931,104702.679,64214.811,46796.413,37036.698,33620.043,23139.103,None,None,None,7336.941,6202.847,None,4263.885,3868.869,None,1383.337,1056.55,857.68,None,625.883,552.076,494.175,447.424,226.175,
608,-3327785.7,1560327.397,1046197.463,633069.973,528983.156,398739.794,320454.008,215328.7,162681.311,109782.378,67286.647,49007.491,None,None,None,None,12267.099,9420.795,7673.903,6488.228,5629.121,4460.744,4047.608,2115.63,1446.29,None,896.065,755.223,None,576.271,515.717,466.84,None,
609,3648711.42,1639969.333,1098048.72,661704.107,554005.252,417753.902,335645.889,225486.009,170316.593,114898.165,70373.287,51228.516,None,35188.383,24208.728,18601.065,12833.08,9856.29,8029.156,6788.645,5889.864,4667.383,4234.974,2212.901,1512.137,1154.102,936.133,788.662,682.215,601.424,538.083,486.938,245.282,
610,3852112.865,1709854.853,1148254.261,692537.26,579175.765,436393.586,350681.457,235629.32,177948.934,120006.316,73466.995,53452.908,42265.911,36768.334,25287.324,19428.334,13405.176,10297.142,8389.255,7093.59,6154.879,4877.581,4425.721,2312.195,1579.434,1204.98,977.118,822.989,711.649,627.201,560.989,507.532,255.259,
